,year,rank,title,worldwide $,domestic $,domestic %,foreign $,foreign %
0,2021,1,"Hi, Mom",822009764.0,0.0,0.0,822009764.0,100.0
1,2021,2,F9: The Fast Saga,714398815.0,172931815.0,24.2,541467000.0,75.8
2,2021,3,Detective Chinatown 3,686257563.0,0.0,0.0,686257563.0,100.0
3,2021,4,Godzilla vs. Kong,467863133.0,100563133.0,21.5,367300000.0,78.5
4,2021,5,Black Widow,377665240.0,183177333.0,48.5,194487907.0,51.5
5,2021,6,A Quiet Place Part II,297372261.0,160072261.0,53.8,137300000.0,46.2
6,2021,7,Free Guy,277748887.0,102882486.0,37.0,174866401.0,63.0
7,2021,8,Shang-Chi and the Legend of the Ten Rings,264556500.0,152612024.0,57.7,111944476.0,42.3
8,2021,9,Cruella,233274187.0,86102609.0,36.9,147171578.0,63.1
9,2021,10,Jungle Cruise,202265854.0,110294536.0,54.5,91971318.0,45.5
10,2021,11,The Conjuring: The Devil Made Me Do It,201965074.0,65565074.0,32.5,136400000.0,67.5
11,2021,12,Chinese Doctors,197143218.0,0.0,0.0,197143218.0,100.0
12,2021,13,Raging Fire,188915734.0,325806.0,0.2,188589928.0,99.8
13,2021,14,Impasse,181325565.0,152972.0,0.1,181172593.0,99.9
14,2021,15,The Suicide Squad,165270343.0,55270343.0,33.4,110000000.0,66.6
15,2021,16,Space Jam: A New Legacy,156243307.0,70243307.0,45.0,86000000.0,55.0
16,2021,17,Peter Rabbit 2: The Runaway,153736536.0,40336536.0,26.2,113400000.0,73.8
17,2021,18,A Writer's Odyssey,150123320.0,160013.0,0.1,149963307.0,99.9
18,2021,19,Tom and Jerry,132841123.0,46041123.0,34.7,86800000.0,65.3
19,2021,20,Raya and the Last Dragon,130281158.0,54723032.0,42.0,75558126.0,58.0
20,2021,21,Sister,128317206.0,0.0,0.0,128317206.0,100.0
21,2021,22,My Love,114016434.0,86252.0,0.1,113930182.0,99.9
22,2021,23,The Boss Baby: Family Business,108138805.0,57115805.0,52.8,51023000.0,47.2
23,2021,24,Wrath of Man,103966489.0,27466489.0,26.4,76500000.0,73.6
24,2021,25,Detective Conan: The Scarlet Bullet,95659979.0,0.0,0.0,95659979.0,100.0
25,2021,26,PAW Patrol: The Movie,93426907.0,35186249.0,37.7,58240658.0,62.3
26,2021,27,Evangelion: 3.0+1.01 Thrice Upon a Time,92246218.0,0.0,0.0,92246218.0,100.0
27,2021,28,End Game,91815762.0,23149.0,0.1,91792613.0,100.0
28,2021,29,Old,88641080.0,47792080.0,53.9,40849000.0,46.1
29,2021,30,Mortal Kombat,83601013.0,42201013.0,50.5,41400000.0,49.5
30,2021,31,Boonie Bears: The Wild Life,77861141.0,0.0,0.0,77861141.0,100.0
31,2021,32,The Forever Purge,76958715.0,44503715.0,57.8,32455000.0,42.2
32,2021,33,1921,75159828.0,0.0,0.0,75159828.0,100.0
33,2021,34,Hitman's Wife's Bodyguard,70331463.0,38014727.0,54.1,32316736.0,45.9
34,2021,35,Candyman,62767115.0,49243115.0,78.5,13524000.0,21.5
35,2021,36,Avatar 2021 Re-release,57566409.0,0.0,0.0,57566409.0,100.0
36,2021,37,Nezha Reborn,56088478.0,0.0,0.0,56088478.0,100.0
37,2021,38,Nobody,55405035.0,27268035.0,49.2,28137000.0,50.8
38,2021,39,Upcoming,54300000.0,0.0,0.0,54300000.0,100.0
39,2021,40,Belle: The Dragon and the Freckled Princess,54195448.0,0.0,0.0,54195448.0,100.0
40,2021,41,Man in Love,52946097.0,0.0,0.0,52946097.0,100.0
41,2021,42,Break Through the Darkness,52700000.0,0.0,0.0,52700000.0,100.0
42,2021,43,Luca,47470926.0,0.0,0.0,47470926.0,100.0
43,2021,44,Don't Breathe 2,45172368.0,30572368.0,67.7,14600000.0,32.3
44,2021,45,Love Will Tear Us Apart,44972521.0,0.0,0.0,44972521.0,100.0
45,2021,46,Escape Room: Tournament of Champions,44888958.0,25188958.0,56.1,19700000.0,43.9
46,2021,47,In the Heights,43879041.0,29879041.0,68.1,14000000.0,31.9
47,2021,48,Spirit Untamed,42636215.0,17635215.0,41.4,25001000.0,58.6
48,2021,49,Spiral,38824198.0,23216862.0,59.8,15607336.0,40.2
49,2021,50,Tokyo Revengers,38395933.0,0.0,0.0,38395933.0,100.0
50,2021,51,The Yinyang Master,37690000.0,0.0,0.0,37690000.0,100.0
51,2021,52,Rurouni Kenshin: Final Chapter Part I - The Final,36964978.0,0.0,0.0,36964978.0,100.0
52,2021,53,Snake Eyes,36964325.0,28264325.0,76.5,8700000.0,23.5
53,2021,54,I Fell in Love Like a Flower Bouquet,34975905.0,0.0,0.0,34975905.0,100.0
54,2021,55,Nomadland,34811091.0,2143000.0,6.2,32668091.0,93.8
55,2021,56,Big Red Envelope,32800000.0,0.0,0.0,32800000.0,100.0
56,2021,57,Once Upon a Time in Hong Kong,32218874.0,0.0,0.0,32218874.0,100.0
57,2021,58,Home Sweet Home,32178677.0,0.0,0.0,32178677.0,100.0
58,2021,59,The Unholy,30830440.0,15530440.0,50.4,15300000.0,49.6
59,2021,60,The Little Things,29844012.0,15244012.0,51.1,14600000.0,48.9
60,2021,61,Master,28692230.0,0.0,0.0,28692230.0,100.0
61,2021,62,The Last Warrior: Root of Evil,28357398.0,0.0,0.0,28357398.0,100.0
62,2021,63,Escape from Mogadishu,27935527.0,297482.0,1.1,27638045.0,98.9
63,2021,64,Respect,27010180.0,23401180.0,86.6,3609000.0,13.4
64,2021,65,Chaos Walking,26456630.0,13287908.0,50.2,13168722.0,49.8
65,2021,66,My Hero Academia: World Heroes' Mission,26421054.0,0.0,0.0,26421054.0,100.0
66,2021,67,The Courier,23552968.0,6613432.0,28.1,16939536.0,71.9
67,2021,68,Those Who Wish Me Dead,23408489.0,7347103.0,31.4,16061386.0,68.6
68,2021,69,The Marksman,22988549.0,15566093.0,67.7,7422456.0,32.3
69,2021,70,The Day We Lit Up the Sky,22500000.0,0.0,0.0,22500000.0,100.0
70,2021,71,Kaamelott: First Installment,21662036.0,188000.0,0.9,21474036.0,99.1
71,2021,72,Rurouni Kenshin: Final Chapter Part II - The Beginning,21318560.0,0.0,0.0,21318560.0,100.0
72,2021,73,Wish Dragon,21120000.0,0.0,0.0,21120000.0,100.0
73,2021,74,The Pioneer,18900000.0,0.0,0.0,18900000.0,100.0
74,2021,75,Mobile Suit Gundam: Hathaway,18731309.0,0.0,0.0,18731309.0,100.0
75,2021,76,Reminiscence,18695360.0,3878349.0,20.7,14817011.0,79.3
76,2021,77,Sinkhole,18526381.0,0.0,0.0,18526381.0,100.0
77,2021,78,The Green Knight,18274261.0,17173321.0,94.0,1100940.0,6.0
78,2021,79,Bo Gia,17480489.0,350000.0,2.0,17130489.0,98.0
79,2021,80,Gintama: The Final,17244651.0,0.0,0.0,17244651.0,100.0
80,2021,81,The Dry,16984586.0,364237.0,2.1,16620349.0,97.9
81,2021,82,Stillwater,16539740.0,14459600.0,87.4,2080140.0,12.6
82,2021,83,Upon the Magic Roads,15990882.0,0.0,0.0,15990882.0,100.0
83,2021,84,Minari,15383002.0,3110580.0,20.2,12272422.0,79.8
84,2021,85,Something About Love,15204017.0,0.0,0.0,15204017.0,100.0
85,2021,86,Malignant,14734620.0,5434620.0,36.9,9300000.0,63.1
86,2021,87,The Tomorrow War,14400000.0,0.0,0.0,14400000.0,100.0
87,2021,88,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy,14059824.0,0.0,0.0,14059824.0,100.0
88,2021,89,After We Fell,13898525.0,428300.0,3.1,13470225.0,96.9
89,2021,90,Vakeel Saab,13056490.0,0.0,0.0,13056490.0,100.0
90,2021,91,Monkey King Reborn,13000000.0,0.0,0.0,13000000.0,100.0
91,2021,92,OSS 117: From Africa with Love,12970030.0,0.0,0.0,12970030.0,100.0
92,2021,93,No Escapes,12810886.0,0.0,0.0,12810886.0,100.0
93,2021,94,Hostage: Missing Celebrity,12591782.0,0.0,0.0,12591782.0,100.0
94,2021,95,Character,12571501.0,0.0,0.0,12571501.0,100.0
95,2021,96,On Your Mark,12100000.0,0.0,0.0,12100000.0,100.0
96,2021,97,Stand by Me,11900000.0,0.0,0.0,11900000.0,100.0
97,2021,98,The Stronghold,11849700.0,0.0,0.0,11849700.0,100.0
98,2021,99,The Fable: The Killer Who Doesn't Kill,11325545.0,0.0,0.0,11325545.0,100.0
99,2021,100,The Night House,10842085.0,6809452.0,62.8,4032633.0,37.2
100,2020,1,The Eight Hundred,461421559.0,372755.0,0.1,461048804.0,99.9
101,2020,2,Demon Slayer: Mugen Train,452974619.0,47700000.0,10.5,405274619.0,89.5
102,2020,3,Bad Boys for Life,426505244.0,206305244.0,48.4,220200000.0,51.6
103,2020,4,"My People, My Homeland",422390820.0,0.0,0.0,422390820.0,100.0
104,2020,5,Tenet,363656624.0,58456624.0,16.1,305200000.0,83.9
105,2020,6,Sonic the Hedgehog,319715683.0,148974665.0,46.6,170741018.0,53.4
106,2020,7,Dolittle,245461797.0,77047065.0,31.4,168414732.0,68.6
107,2020,8,Legend of Deification,240663149.0,214670.0,0.1,240448479.0,99.9
108,2020,9,A Little Red Flower,216000000.0,0.0,0.0,216000000.0,100.0
109,2020,10,The Croods: A New Age,215905815.0,58568815.0,27.1,157337000.0,72.9
110,2020,11,Birds of Prey,201858461.0,84158461.0,41.7,117700000.0,58.3
111,2020,12,Shock Wave 2,198921659.0,0.0,0.0,198921659.0,100.0
112,2020,13,Wonder Woman 1984,166534027.0,46534027.0,27.9,120000000.0,72.1
113,2020,14,The Sacrifice,161047608.0,0.0,0.0,161047608.0,100.0
114,2020,15,The Invisible Man,143151000.0,70410000.0,49.2,72741000.0,50.8
115,2020,16,Onward,141934191.0,61555145.0,43.4,80379046.0,56.6
116,2020,17,Warm Hug,129240236.0,0.0,0.0,129240236.0,100.0
117,2020,18,Soul,120957731.0,0.0,0.0,120957731.0,100.0
118,2020,19,The Call of the Wild,111105497.0,62342368.0,56.1,48763129.0,43.9
119,2020,20,Caught in Time,80543319.0,0.0,0.0,80543319.0,100.0
120,2020,21,The Yin-Yang Master: Dream of Eternity,68000000.0,0.0,0.0,68000000.0,100.0
121,2020,22,Mulan,66800000.0,0.0,0.0,66800000.0,100.0
122,2020,23,Stand by Me Doraemon 2,65066630.0,0.0,0.0,65066630.0,100.0
123,2020,24,The Rescue,64042765.0,18797.0,0.1,64023968.0,100.0
124,2020,25,Love You Forever,60670799.0,0.0,0.0,60670799.0,100.0
125,2020,26,Greenland,52300000.0,0.0,0.0,52300000.0,100.0
126,2020,27,Tolo Tolo,52186426.0,0.0,0.0,52186426.0,100.0
127,2020,28,Vanguard,50814965.0,793525.0,1.6,50021440.0,98.4
128,2020,29,The New Mutants,49169594.0,23852659.0,48.5,25316935.0,51.5
129,2020,30,Fantasy Island,48811343.0,27309289.0,55.9,21502054.0,44.1
130,2020,31,After We Collided,47990414.0,2386483.0,5.0,45603931.0,95.0
131,2020,32,"From Today, It's My Turn: The Movie",47866854.0,0.0,0.0,47866854.0,100.0
132,2020,33,Trolls World Tour,47217101.0,0.0,0.0,47217101.0,100.0
133,2020,34,Tanhaji: The Unsung Warrior,45221814.0,0.0,0.0,45221814.0,100.0
134,2020,35,Unhinged,44331465.0,20831465.0,47.0,23500000.0,53.0
135,2020,36,The End of Endless Love,43950000.0,0.0,0.0,43950000.0,100.0
136,2020,37,Train to Busan Presents: Peninsula,42698327.0,1231407.0,2.9,41466920.0,97.1
137,2020,38,Monster Hunter,42145959.0,15162470.0,36.0,26983489.0,64.0
138,2020,39,Underwater,40882928.0,17291078.0,42.3,23591850.0,57.7
139,2020,40,The War with Grandpa,40743350.0,21277892.0,52.2,19465458.0,47.8
140,2020,41,Sarileru Neekevvaru,37389889.0,821000.0,2.2,36568889.0,97.8
141,2020,42,New Interpretation Records of the Three Kingdoms,36747486.0,0.0,0.0,36747486.0,100.0
142,2020,43,The Confidence Man JP: Princess,36109913.0,0.0,0.0,36109913.0,100.0
143,2020,44,The Man Standing Next,34664900.0,113527.0,0.3,34551373.0,99.7
144,2020,45,My Mom is a Character 3,34360029.0,0.0,0.0,34360029.0,100.0
145,2020,46,Doraemon the Movie: Nobita's New Dinosaur,33942341.0,0.0,0.0,33942341.0,100.0
146,2020,47,Deliver Us from Evil,33718703.0,0.0,0.0,33718703.0,100.0
147,2020,48,Bloodshot,33542457.0,12561824.0,37.5,20980633.0,62.5
148,2020,49,Harry Potter and the Sorcerer's Stone 2020 Re-release,31501815.0,0.0,0.0,31501815.0,100.0
149,2020,50,Honest Thief,31354158.0,14163574.0,45.2,17190584.0,54.8
150,2020,51,Like a Boss,30399490.0,22169514.0,72.9,8229976.0,27.1
151,2020,52,Bath Buddy,28700000.0,0.0,0.0,28700000.0,100.0
152,2020,53,Ala Vaikunthapurramuloo,28477890.0,0.0,0.0,28477890.0,100.0
153,2020,54,The Witches,26900000.0,0.0,0.0,26900000.0,100.0
154,2020,55,Emma.,26400964.0,10055355.0,38.1,16345609.0,61.9
155,2020,56,Leap,25818882.0,83074.0,0.3,25735808.0,99.7
156,2020,57,Scoob!,25750000.0,850000.0,3.3,24900000.0,96.7
157,2020,58,Interstellar 2020 Re-release,23771122.0,0.0,0.0,23771122.0,100.0
158,2020,59,The Father,22577412.0,2122771.0,9.4,20454641.0,90.6
159,2020,60,Gretel & Hansel,22051055.0,15347654.0,69.6,6703401.0,30.4
160,2020,61,Poupelle of Chimney Town,21824592.0,0.0,0.0,21824592.0,100.0
161,2020,62,Stigmatized Properties,21276720.0,0.0,0.0,21276720.0,100.0
162,2020,63,The Photograph,20690779.0,20578185.0,99.5,112594.0,0.5
163,2020,64,Yarn,20444185.0,0.0,0.0,20444185.0,100.0
164,2020,65,Violet Evergarden: The Movie,20339624.0,0.0,0.0,20339624.0,100.0
165,2020,66,Brahms: The Boy II,20311536.0,12611536.0,62.1,7700000.0,37.9
166,2020,67,Ice 2,19788995.0,0.0,0.0,19788995.0,100.0
167,2020,68,Soul Snatcher,19561221.0,0.0,0.0,19561221.0,100.0
168,2020,69,Pokémon the Movie: Secrets of the Jungle,19452056.0,0.0,0.0,19452056.0,100.0
169,2020,70,The Turning,19428853.0,15472775.0,79.6,3956078.0,20.4
170,2020,71,Fate/Stay Night: Heaven's Feel - III. Spring Song,19252497.0,200000.0,1.0,19052497.0,99.0
171,2020,72,Takizawa Enbujo Zero,18091395.0,0.0,0.0,18091395.0,100.0
172,2020,73,The Promised Neverland,17698106.0,0.0,0.0,17698106.0,100.0
173,2020,74,Kaiji: Final Game,17645779.0,0.0,0.0,17645779.0,100.0
174,2020,75,Hitman: Agent Jun,17601351.0,0.0,0.0,17601351.0,100.0
175,2020,76,Promising Young Woman,17121281.0,6460965.0,37.7,10660316.0,62.3
176,2020,77,Digimon Adventure: Last Evolution Kizuna,17068434.0,0.0,0.0,17068434.0,100.0
177,2020,78,Bye Bye Morons,16833025.0,0.0,0.0,16833025.0,100.0
178,2020,79,Baaghi 3,16726510.0,721439.0,4.3,16005071.0,95.7
179,2020,80,I Still Believe,16060123.0,9868521.0,61.4,6191602.0,38.6
180,2020,81,Freaky,15920855.0,9030855.0,56.7,6890000.0,43.3
181,2020,82,Padre no hay más que uno 2: La llegada de la suegra,15373181.0,0.0,0.0,15373181.0,100.0
182,2020,83,The Way Back,14690514.0,13590514.0,92.5,1100000.0,7.5
183,2020,84,The Personal History of David Copperfield,14399270.0,1876298.0,13.0,12522972.0,87.0
184,2020,85,Nightlife,14308789.0,0.0,0.0,14308789.0,100.0
185,2020,86,Pawn,14193957.0,0.0,0.0,14193957.0,100.0
186,2020,87,#Alive,13432212.0,0.0,0.0,13432212.0,100.0
187,2020,88,Howling Village,13394556.0,0.0,0.0,13394556.0,100.0
188,2020,89,Come Play,13175457.0,10475990.0,79.5,2699467.0,20.5
189,2020,90,Samjin Company English Class,12761386.0,0.0,0.0,12761386.0,100.0
190,2020,91,News of the World,12668325.0,12668325.0,100.0,0.0,0.0
191,2020,92,Collectors,12640113.0,0.0,0.0,12640113.0,100.0
192,2020,93,Ducobu 3,12157793.0,0.0,0.0,12157793.0,100.0
193,2020,94,Legend No. 17,11811335.0,0.0,0.0,11811335.0,100.0
194,2020,95,Wotakoi: Love Is Hard for Otaku,11702371.0,0.0,0.0,11702371.0,100.0
195,2020,96,Let Him Go,11630934.0,9358025.0,80.5,2272909.0,19.5
196,2020,97,The Hunt,11473631.0,5812500.0,50.7,5661131.0,49.3
197,2020,98,The Voice of Sin,10983063.0,0.0,0.0,10983063.0,100.0
198,2020,99,30 jours max,10926765.0,0.0,0.0,10926765.0,100.0
199,2020,100,Another Round,10853077.0,0.0,0.0,10853077.0,100.0
200,2019,1,Avengers: Endgame,2797501328.0,858373000.0,30.7,1939128328.0,69.3
201,2019,2,The Lion King,1656943394.0,543638043.0,32.8,1113305351.0,67.2
202,2019,3,Frozen II,1450026933.0,477373578.0,32.9,972653355.0,67.1
203,2019,4,Spider-Man: Far from Home,1131927996.0,390532085.0,34.5,741395911.0,65.5
204,2019,5,Captain Marvel,1128274794.0,426829839.0,37.8,701444955.0,62.2
205,2019,6,Joker,1074251311.0,335451311.0,31.2,738800000.0,68.8
206,2019,7,Star Wars: Episode IX - The Rise of Skywalker,1074144248.0,515202542.0,48.0,558941706.0,52.0
207,2019,8,Toy Story 4,1073394593.0,434038008.0,40.4,639356585.0,59.6
208,2019,9,Aladdin,1050693953.0,355559216.0,33.8,695134737.0,66.2
209,2019,10,Jumanji: The Next Level,800059707.0,320314960.0,40.0,479744747.0,60.0
210,2019,11,Fast & Furious Presents: Hobbs & Shaw,759056935.0,173956935.0,22.9,585100000.0,77.1
211,2019,12,Ne Zha,726063471.0,3695533.0,0.5,722367938.0,99.5
212,2019,13,The Wandering Earth,699856699.0,5971413.0,0.9,693885286.0,99.1
213,2019,14,How to Train Your Dragon: The Hidden World,521799505.0,160799505.0,30.8,361000000.0,69.2
214,2019,15,Maleficent: Mistress of Evil,491730089.0,113929605.0,23.2,377800484.0,76.8
215,2019,16,It Chapter Two,473093228.0,211593228.0,44.7,261500000.0,55.3
216,2019,17,"My People, My Country",450064993.0,2356683.0,0.5,447708310.0,99.5
217,2019,18,Pokémon Detective Pikachu,433005346.0,144105346.0,33.3,288900000.0,66.7
218,2019,19,The Secret Life of Pets 2,430051293.0,158874395.0,36.9,271176898.0,63.1
219,2019,20,The Captain,417282021.0,706572.0,0.2,416575449.0,99.8
220,2019,21,Alita: Battle Angel,404980543.0,85838210.0,21.2,319142333.0,78.8
221,2019,22,Godzilla: King of the Monsters,386600138.0,110500138.0,28.6,276100000.0,71.4
222,2019,23,1917,384983987.0,159227644.0,41.4,225756343.0,58.6
223,2019,24,Once Upon a Time... In Hollywood,374375059.0,142502728.0,38.1,231872331.0,61.9
224,2019,25,Shazam!,365971656.0,140371656.0,38.4,225600000.0,61.6
225,2019,26,Dumbo,353284621.0,114766307.0,32.5,238518314.0,67.5
226,2019,27,Crazy Alien,327598891.0,0.0,0.0,327598891.0,100.0
227,2019,28,John Wick: Chapter 3 - Parabellum,326709727.0,171015687.0,52.3,155694040.0,47.7
228,2019,29,Knives Out,311605581.0,165363234.0,53.1,146242347.0,46.9
229,2019,30,Terminator: Dark Fate,261119292.0,62253077.0,23.8,198866215.0,76.2
230,2019,31,Parasite,258633992.0,53369749.0,20.6,205264243.0,79.4
231,2019,32,Pegasus,255863112.0,0.0,0.0,255863112.0,100.0
232,2019,33,Us,255184580.0,175084580.0,68.6,80100000.0,31.4
233,2019,34,Men in Black: International,253890701.0,80001807.0,31.5,173888894.0,68.5
234,2019,35,X-Men: Dark Phoenix,252442974.0,65845974.0,26.1,186597000.0,73.9
235,2019,36,Glass,246999039.0,111048468.0,45.0,135950571.0,55.0
236,2019,37,The Bravest,245179562.0,290217.0,0.1,244889345.0,99.9
237,2019,38,Annabelle Comes Home,231252591.0,74152591.0,32.1,157100000.0,67.9
238,2019,39,Better Days,225918798.0,1921657.0,0.9,223997141.0,99.1
239,2019,40,Ford v Ferrari,225508210.0,117624357.0,52.2,107883853.0,47.8
240,2019,41,Little Women,216601214.0,108101214.0,49.9,108500000.0,50.1
241,2019,42,The Addams Family,203044905.0,100044905.0,49.3,103000000.0,50.7
242,2019,43,Rocketman,195179299.0,96368160.0,49.4,98811139.0,50.6
243,2019,44,Weathering with You,193957273.0,8056636.0,4.2,185900637.0,95.8
244,2019,45,Downton Abbey,193820755.0,96854135.0,50.0,96966620.0,50.0
245,2019,46,The Lego Movie 2: The Second Part,192306508.0,105806508.0,55.0,86500000.0,45.0
246,2019,47,Sheep Without a Shepherd,191602146.0,0.0,0.0,191602146.0,100.0
247,2019,48,The White Storm 2: Drug Lords,189396380.0,609461.0,0.3,188786919.0,99.7
248,2019,49,Abominable,179053956.0,60716390.0,33.9,118337566.0,66.1
249,2019,50,Ip Man 4: The Finale,176345966.0,3956031.0,2.2,172389935.0,97.8
250,2019,51,Gemini Man,173469516.0,48546770.0,28.0,124922746.0,72.0
251,2019,52,Spies in Disguise,171616764.0,66757013.0,38.9,104859751.0,61.1
252,2019,53,Hustlers,157563598.0,104963598.0,66.6,52600000.0,33.4
253,2019,54,The Climbers,156892866.0,487157.0,0.3,156405709.0,99.7
254,2019,55,Escape Room,155712077.0,57005601.0,36.6,98706476.0,63.4
255,2019,56,Yesterday,154608507.0,73286650.0,47.4,81321857.0,52.6
256,2019,57,The Angry Birds Movie 2,147792047.0,41667116.0,28.2,106124931.0,71.8
257,2019,58,Angel Has Fallen,146661977.0,69030436.0,47.1,77631541.0,52.9
258,2019,59,Ad Astra,127461872.0,50188370.0,39.4,77273502.0,60.6
259,2019,60,Midway,127420861.0,56846802.0,44.6,70574059.0,55.4
260,2019,61,The Upside,125852517.0,108252517.0,86.0,17600000.0,14.0
261,2019,62,The Curse of La Llorona,123133739.0,54733739.0,44.5,68400000.0,55.5
262,2019,63,Looking Up,122994583.0,84267.0,0.1,122910316.0,99.9
263,2019,64,Zombieland: Double Tap,122810399.0,73123082.0,59.5,49687317.0,40.5
264,2019,65,Last Christmas,121550750.0,35150750.0,28.9,86400000.0,71.1
265,2019,66,Extreme Job,119932733.0,1565885.0,1.3,118366848.0,98.7
266,2019,67,Dora and the Lost City of Gold,119682635.0,60477943.0,50.5,59204692.0,49.5
267,2019,68,Wonder Park,119559110.0,45216793.0,37.8,74342317.0,62.2
268,2019,69,P Storm,117991727.0,326711.0,0.3,117665016.0,99.7
269,2019,70,Detective Conan: The Fist of Blue Sapphire,115570314.0,0.0,0.0,115570314.0,100.0
270,2019,71,The Gentlemen,115171795.0,36471795.0,31.7,78700000.0,68.3
271,2019,72,Pet Sematary,113118226.0,54724696.0,48.4,58393530.0,51.6
272,2019,73,Boonie Bears: Blast Into the Past,112367881.0,0.0,0.0,112367881.0,100.0
273,2019,74,Good Boys,111037232.0,83140306.0,74.9,27896926.0,25.1
274,2019,75,Scary Stories to Tell in the Dark,104545505.0,68947075.0,65.9,35598430.0,34.1
275,2019,76,Line Walker 2: Invisible Spy,99482027.0,296751.0,0.3,99185276.0,99.7
276,2019,77,The New King of Comedy,95618308.0,0.0,0.0,95618308.0,100.0
277,2019,78,The Hustle,95017038.0,35417038.0,37.3,59600000.0,62.7
278,2019,79,Adoring,94975692.0,0.0,0.0,94975692.0,100.0
279,2019,80,Crawl,91542097.0,39014193.0,42.6,52527904.0,57.4
280,2019,81,Five Feet Apart,91522094.0,45729221.0,50.0,45792873.0,50.0
281,2019,82,Rambo: Last Blood,91490353.0,44819352.0,49.0,46671001.0,51.0
282,2019,83,Jojo Rabbit,90335025.0,33370906.0,36.9,56964119.0,63.1
283,2019,84,One Piece: Stampede,81562741.0,1298528.0,1.6,80264213.0,98.4
284,2019,85,A Dog's Way Home,80708134.0,42004346.0,52.0,38703788.0,48.0
285,2019,86,Cold Pursuit,76419755.0,32138862.0,42.1,44280893.0,57.9
286,2019,87,A Dog's Journey,75741734.0,22782371.0,30.1,52959363.0,69.9
287,2019,88,A Madea Family Funeral,74747725.0,73257045.0,98.0,1490680.0,2.0
288,2019,89,Cats,73833415.0,27166770.0,36.8,46666645.0,63.2
289,2019,90,Charlie's Angels,73279888.0,17803077.0,24.3,55476811.0,75.7
290,2019,91,Serial (Bad) Weddings 2,72464131.0,0.0,0.0,72464131.0,100.0
291,2019,92,Doctor Sleep,72381712.0,31581712.0,43.6,40800000.0,56.4
292,2019,93,What Men Want,72216294.0,54611903.0,75.6,17604391.0,24.4
293,2019,94,After,69518232.0,12138565.0,17.5,57379667.0,82.5
294,2019,95,Exit,69501772.0,470699.0,0.7,69031073.0,99.3
295,2019,96,Playing with Fire,69412425.0,44451847.0,64.0,24960578.0,36.0
296,2019,97,A Beautiful Day in the Neighborhood,67760877.0,61704055.0,91.1,6056822.0,8.9
297,2019,98,War,67179155.0,4654000.0,6.9,62525155.0,93.1
298,2019,99,Eiga Doraemon: Nobita no getsumen tansaki,65406606.0,0.0,0.0,65406606.0,100.0
299,2019,100,Happy Death Day 2U,64600152.0,28148130.0,43.6,36452022.0,56.4
300,2018,1,Avengers: Infinity War,2048359754.0,678815482.0,33.1,1369544272.0,66.9
301,2018,2,Black Panther,1346913161.0,700059566.0,52.0,646853595.0,48.0
302,2018,3,Jurassic World: Fallen Kingdom,1308467944.0,417719760.0,31.9,890748184.0,68.1
303,2018,4,Incredibles 2,1242805359.0,608581744.0,49.0,634223615.0,51.0
304,2018,5,Aquaman,1148461807.0,335061807.0,29.2,813400000.0,70.8
305,2018,6,Bohemian Rhapsody,903655259.0,216428042.0,24.0,687227217.0,76.0
306,2018,7,Venom,856085151.0,213515506.0,24.9,642569645.0,75.1
307,2018,8,Mission: Impossible - Fallout,791115104.0,220159104.0,27.8,570956000.0,72.2
308,2018,9,Deadpool 2,734546611.0,318491426.0,43.4,416055185.0,56.6
309,2018,10,Fantastic Beasts: The Crimes of Grindelwald,654855901.0,159555901.0,24.4,495300000.0,75.6
310,2018,11,Ant-Man and the Wasp,622674139.0,216648740.0,34.8,406025399.0,65.2
311,2018,12,Ready Player One,582890172.0,137690172.0,23.6,445200000.0,76.4
312,2018,13,Operation Red Sea,579330426.0,1543547.0,0.3,577786879.0,99.7
313,2018,14,Detective Chinatown 2,544185156.0,1983984.0,0.4,542201172.0,99.6
314,2018,15,The Meg,530243742.0,145443742.0,27.4,384800000.0,72.6
315,2018,16,Ralph Breaks the Internet,529323962.0,201091711.0,38.0,328232251.0,62.0
316,2018,17,Hotel Transylvania 3: Summer Vacation,528583774.0,167510016.0,31.7,361073758.0,68.3
317,2018,18,The Grinch,511595957.0,270620950.0,52.9,240975007.0,47.1
318,2018,19,Bumblebee,467989645.0,127195589.0,27.2,340794056.0,72.8
319,2018,20,Dying to Survive,451176639.0,0.0,0.0,451176639.0,100.0
320,2018,21,A Star Is Born,436188866.0,215288866.0,49.4,220900000.0,50.6
321,2018,22,Rampage,428028233.0,101028233.0,23.6,327000000.0,76.4
322,2018,23,Mamma Mia! Here We Go Again,395044706.0,120634935.0,30.5,274409771.0,69.5
323,2018,24,Solo: A Star Wars Story,392924807.0,213767512.0,54.4,179157295.0,45.6
324,2018,25,Spider-Man: Into the Spider-Verse,375540831.0,190241310.0,50.7,185299521.0,49.3
325,2018,26,Fifty Shades Freed,371985018.0,100407760.0,27.0,271577258.0,73.0
326,2018,27,Hello Mr. Billionaire,366961907.0,0.0,0.0,366961907.0,100.0
327,2018,28,The Nun,365550119.0,117450119.0,32.1,248100000.0,67.9
328,2018,29,Monster Hunt 2,361682618.0,706153.0,0.2,360976465.0,99.8
329,2018,30,Peter Rabbit,351266433.0,115253424.0,32.8,236013009.0,67.2
330,2018,31,Mary Poppins Returns,349537494.0,171958438.0,49.2,177579056.0,50.8
